time,open,high,low,close
2025-10-30 12:30:00,108784.3,109060.54,108702.66,109060.53
2025-10-30 12:35:00,109060.54,109104.99,108813.22,108835.81
2025-10-30 12:40:00,108835.82,108835.82,108500.0,108500.27
2025-10-30 12:45:00,108500.27,108668.2,108483.4,108509.61
2025-10-30 12:50:00,108509.61,108565.27,108288.0,108400.84
2025-10-30 12:55:00,108400.84,108529.68,108280.65,108387.86
2025-10-30 13:00:00,108387.86,108440.0,108299.42,108424.16
2025-10-30 13:05:00,108424.16,108640.42,108420.64,108520.0
2025-10-30 13:10:00,108519.99,108728.54,108519.92,108539.96
2025-10-30 13:15:00,108539.95,108550.65,108166.0,108367.81
2025-10-30 13:20:00,108367.81,108557.55,108300.78,108322.3
2025-10-30 13:25:00,108322.29,108473.01,108280.0,108461.22
2025-10-30 13:30:00,108461.23,108538.46,108348.22,108348.22
2025-10-30 13:35:00,108348.22,108348.22,107625.3,107841.83
2025-10-30 13:40:00,107841.82,107841.82,107400.0,107473.0
2025-10-30 13:45:00,107473.01,107868.07,107419.47,107800.01
2025-10-30 13:50:00,107800.01,108173.85,107766.51,108061.83
2025-10-30 13:55:00,108061.83,108079.06,107600.28,107627.16
2025-10-30 14:00:00,107627.15,107946.62,107610.44,107827.09
2025-10-30 14:05:00,107827.09,108267.31,107808.22,107967.78
2025-10-30 14:10:00,107967.78,108098.96,107810.2,108098.96
2025-10-30 14:15:00,108098.96,108098.96,107876.11,107913.5
2025-10-30 14:20:00,107913.49,108089.73,107777.77,107867.78
2025-10-30 14:25:00,107867.78,108026.48,107858.61,107962.66
2025-10-30 14:30:00,107962.67,108139.78,107843.51,107966.45
2025-10-30 14:35:00,107966.44,108172.85,107966.44,108070.08
2025-10-30 14:40:00,108070.09,108347.59,108062.52,108319.21
2025-10-30 14:45:00,108319.22,108319.22,107919.24,108102.4
2025-10-30 14:50:00,108102.41,108289.32,108092.7,108286.7
2025-10-30 14:55:00,108286.71,108374.21,108182.33,108285.54
2025-10-30 15:00:00,108285.54,108350.44,108128.16,108224.29
2025-10-30 15:05:00,108224.29,108237.48,107900.0,107940.17
2025-10-30 15:10:00,107940.17,108080.0,107900.32,107976.48
2025-10-30 15:15:00,107976.48,107987.17,107758.39,107809.57
2025-10-30 15:20:00,107809.56,107961.78,107758.4,107899.35
2025-10-30 15:25:00,107899.35,107929.83,107800.0,107860.8
2025-10-30 15:30:00,107860.8,107877.05,107655.4,107690.67
