date,open,high,low,close
2022-12-05,10.7290352400,11.1224605200,10.6634643600,11.0896750800
2022-12-06,10.9339442400,11.1962277600,10.8601770000,11.0077114800
2022-12-07,10.9257478800,10.9585333200,10.6798570800,10.7782134000
2022-12-08,10.7782134000,11.0814787200,10.7536243200,10.9503369600
2022-12-09,10.9831224000,11.2699950000,10.9421406000,11.2290132000
2022-12-12,11.1306568800,11.1306568800,10.7044461600,10.7454279600
2022-12-13,10.7782134000,10.9503369600,10.7700170400,10.8519806400
2022-12-14,10.8437842800,10.9831224000,10.7208388800,10.8437842800
2022-12-15,10.7700170400,10.8847660800,10.6060898400,10.7372316000
2022-12-16,10.6716607200,10.9831224000,10.6716607200,10.9339442400
2022-12-19,10.9257478800,11.0404969200,10.6142862000,10.6880534400
2022-12-20,10.6306789200,10.7208388800,10.3847881200,10.4585553600
2022-12-21,10.5323226000,10.6470716400,10.4421626400,10.5651080400
2022-12-22,10.6552680000,10.7782134000,10.5733044000,10.6142862000
2022-12-23,10.5323226000,10.7044461600,10.4913408000,10.6388752800
2022-12-26,10.6470716400,10.6880534400,10.4175735600,10.4667517200
2022-12-27,10.5487153200,10.8355879200,10.5487153200,10.7454279600
2022-12-28,10.7864097600,10.9667296800,10.6552680000,10.7700170400
2022-12-29,10.7126425200,10.7618206800,10.5323226000,10.6798570800
2022-12-30,10.6880534400,10.8847660800,10.6224825600,10.7864097600
2023-01-03,10.8191952000,11.3519586000,10.6962498000,11.2863877200
2023-01-04,11.2372095600,11.8191511200,11.1716386800,11.7371875200
2023-01-05,11.8027584000,12.0814346400,11.7781693200,11.8683292800
2023-01-06,11.8847220000,12.0650419200,11.8683292800,11.9830783200
2023-01-09,12.0896310000,12.1961836800,11.9011147200,12.1306128000
2023-01-10,12.0978273600,12.2043800400,11.7945620400,11.8355438400
2023-01-11,11.8437402000,12.1142200800,11.7945620400,12.0240601200
2023-01-12,12.1060237200,12.1060237200,11.9093110800,12.0240601200
2023-01-13,12.0240601200,12.2535582000,11.9257038000,12.2535582000
2023-01-16,12.2535582000,12.5240380800,12.1715946000,12.3601108800
2023-01-17,12.4010926800,12.4420744800,12.1060237200,12.2699509200
2023-01-18,12.2535582000,12.4420744800,12.2207727600,12.3846999600
2023-01-19,12.4010926800,12.4994490000,12.1879873200,12.3683072400
2023-01-20,12.4256817600,12.4912526400,12.2945400000,12.4010926800
2023-01-30,12.7863216000,12.9010706400,12.2043800400,12.4174854000
2023-01-31,12.4912526400,12.7125543600,12.2617545600,12.2863436400
2023-02-01,12.3191290800,12.3601108800,11.8929183600,12.0486492000
2023-02-02,12.0814346400,12.1142200800,11.6962057200,11.9666856000
2023-02-03,11.8437402000,11.9257038000,11.6060457600,11.7371875200
2023-02-06,11.5568676000,11.5814566800,11.3601549600,11.4749040000
2023-02-07,11.5240821600,11.7371875200,11.4994930800,11.6470275600
2023-02-08,11.6716166400,11.7371875200,11.4994930800,11.5076894400
2023-02-09,11.4831003600,11.7207948000,11.4421185600,11.5814566800
2023-02-10,11.5568676000,11.5732603200,11.3601549600,11.4585112800
2023-02-13,11.4257258400,11.4257258400,11.1470496000,11.3273695200
2023-02-14,11.3519586000,11.4585112800,11.3109768000,11.4421185600
2023-02-15,11.4339222000,11.4421185600,11.1634423200,11.2044241200
2023-02-16,11.2126204800,11.4011367600,11.0650860000,11.1470496000
2023-02-17,11.1716386800,11.2454059200,11.0077114800,11.0077114800
2023-02-20,11.0650860000,11.5978494000,11.0568896400,11.5978494000
2023-02-21,11.5240821600,11.6388312000,11.4093331200,11.5568676000
2023-02-22,11.4749040000,11.5732603200,11.4257258400,11.4912967200
2023-02-23,11.4749040000,11.7371875200,11.4585112800,11.5158858000
2023-02-24,11.4912967200,11.4994930800,11.3109768000,11.3601549600
2023-02-27,11.2699950000,11.3765476800,11.2126204800,11.2208168400
2023-02-28,11.2699950000,11.3519586000,11.1552459600,11.2945840800
2023-03-01,11.3109768000,11.6306348400,11.2617986400,11.6142421200
2023-03-02,11.5814566800,11.8355438400,11.5240821600,11.6716166400
2023-03-03,11.7617766000,11.7781693200,11.5896530400,11.7125984400
2023-03-06,11.7207948000,11.7207948000,11.2454059200,11.3519586000
2023-03-07,11.3519586000,11.5568676000,11.1880314000,11.2208168400
2023-03-08,11.1716386800,11.1798350400,10.9831224000,11.0896750800
2023-03-09,11.0978714400,11.1306568800,10.7618206800,10.8191952000
2023-03-10,10.6552680000,10.8765697200,10.6552680000,10.7700170400
2023-03-13,10.7536243200,10.8929624400,10.6552680000,10.6962498000
2023-03-14,10.6470716400,10.6552680000,10.4339662800,10.5487153200
2023-03-15,10.6962498000,10.8028024800,10.6060898400,10.6962498000
2023-03-16,10.5651080400,10.6798570800,10.4913408000,10.5077335200
2023-03-17,10.6470716400,10.6880534400,10.3683954000,10.4503590000
2023-03-20,10.4585553600,10.5323226000,10.2864318000,10.3028245200
2023-03-21,10.3683954000,10.4749480800,10.2454500000,10.4093772000
2023-03-22,10.4503590000,10.5569116800,10.4175735600,10.4831444400
2023-03-23,10.4093772000,10.5733044000,10.3520026800,10.5733044000
2023-03-24,10.5323226000,10.5405189600,10.4585553600,10.5077335200
2023-03-27,10.4913408000,10.4995371600,10.2126645600,10.3274136000
2023-03-28,10.3765917600,10.4339662800,10.2864318000,10.3601990400
2023-03-29,10.4339662800,10.4421626400,10.2454500000,10.2700390800
2023-03-30,10.2864318000,10.4175735600,10.1716827600,10.3929844800
2023-03-31,10.4011808400,10.4667517200,10.2536463600,10.2700390800
2023-04-03,10.2864318000,10.4011808400,10.2126645600,10.3847881200
2023-04-04,10.3601990400,10.4257699200,10.3192172400,10.3683954000
2023-04-06,10.3274136000,10.3356099600,10.2454500000,10.3110208800
2023-04-07,10.3028245200,10.4011808400,10.2454500000,10.3438063200
2023-04-10,10.3601990400,10.4093772000,10.3110208800,10.3929844800
2023-04-11,10.4093772000,10.4257699200,10.2618427200,10.2782354400
2023-04-12,10.3110208800,10.3192172400,10.2044682000,10.2290572800
2023-04-13,10.1716827600,10.3847881200,10.0815228000,10.2946281600
2023-04-14,10.3274136000,10.5733044000,10.3110208800,10.4011808400
2023-04-17,10.3765917600,10.6060898400,10.3274136000,10.5978934800
2023-04-18,10.5978934800,10.8191952000,10.5651080400,10.6552680000
2023-04-19,10.6716607200,10.7126425200,10.5159298800,10.5323226000
2023-04-20,10.5733044000,10.5733044000,10.3438063200,10.4503590000
2023-04-21,10.4093772000,10.5159298800,10.2290572800,10.2454500000
2023-04-24,10.2290572800,10.2454500000,9.8602210800,9.9175956000
2023-04-25,9.9503810400,10.1388973200,9.9339883200,10.0651300800
2023-04-26,10.0405410000,10.0405410000,9.8274356400,9.9339883200
2023-04-27,9.8848101600,10.1225046000,9.8356320000,10.0487373600
2023-04-28,10.0487373600,10.4749480800,10.0159519200,10.2864318000
2023-05-04,10.1634864000,10.5159298800,9.9913628400,10.4339662800
2023-05-05,10.4749480800,10.7454279600,10.4503590000,10.5815007600
2023-05-08,10.6060898400,11.0568896400,10.5241262400,10.9175515200
2023-05-09,10.9831224000,11.1470496000,10.7618206800,10.7864097600
2023-05-10,10.7946061200,10.8683733600,10.4913408000,10.5241262400
2023-05-11,10.6142862000,10.7536243200,10.4913408000,10.5323226000
2023-05-12,10.5077335200,10.5487153200,10.3356099600,10.3438063200
2023-05-15,10.3929844800,10.5323226000,10.2044682000,10.5159298800
2023-05-16,10.4913408000,10.5896971200,10.3028245200,10.3438063200
2023-05-17,10.3110208800,10.3601990400,10.1962718400,10.2372536400
2023-05-18,10.3028245200,10.3601990400,10.1880754800,10.2372536400
2023-05-19,10.1880754800,10.1962718400,10.0979155200,10.1143082400
2023-05-22,10.0897191600,10.2044682000,10.0897191600,10.1470936800
2023-05-23,10.1470936800,10.1716827600,10.0077555600,10.0077555600
2023-05-24,9.9995592000,10.0077555600,9.8438283600,9.8438283600
2023-05-25,9.8274356400,9.8356320000,9.6799011600,9.7782574800
2023-05-26,9.7782574800,9.9421846800,9.7044902400,9.9175956000
2023-05-29,9.9257919600,9.9421846800,9.7946502000,9.8192392800
2023-05-30,9.8192392800,9.8274356400,9.6717048000,9.7290793200
2023-05-31,9.6880975200,9.7044902400,9.4913848800,9.5077776000
2023-06-01,9.5077776000,9.5733484800,9.4258140000,9.4995812400
2023-06-02,9.5733484800,9.8110429200,9.5405630400,9.7782574800
2023-06-05,9.7372756800,9.8356320000,9.6880975200,9.7618647600
2023-06-06,9.7618647600,9.9093992400,9.6880975200,9.7044902400
2023-06-07,9.7454720400,9.8930065200,9.7372756800,9.7864538400
2023-06-08,9.8028465600,9.9995592000,9.7208829600,9.9339883200
2023-06-09,9.8848101600,9.9093992400,9.7126866000,9.7372756800
2023-06-12,9.6880975200,9.7536684000,9.6389193600,9.6635084400
2023-06-13,9.6389193600,9.7044902400,9.5815448400,9.6471157200
2023-06-14,9.6974839500,9.8486135700,9.6219191400,9.6303152300
2023-06-15,9.6471074100,9.7646526700,9.5631465100,9.7478604900
2023-06-16,9.7478604900,9.7982370300,9.7142761300,9.7646526700
2023-06-19,9.7646526700,9.7646526700,9.5799386900,9.6135230500
2023-06-20,9.6051269600,9.6219191400,9.5295621500,9.5379582400
2023-06-21,9.5379582400,9.6387113200,9.5211660600,9.5295621500
2023-06-26,9.4875817000,9.4875817000,9.3616403500,9.3868286200
2023-06-27,9.4036208000,9.5043738800,9.3784325300,9.4707895200
2023-06-28,9.4707895200,9.5127699700,9.4204129800,9.4875817000
2023-06-29,9.4791856100,9.4791856100,9.3784325300,9.3868286200
2023-06-30,9.3868286200,9.4959777900,9.3616403500,9.4288090700
2023-07-03,9.4372051600,9.6806917700,9.4288090700,9.6471074100
2023-07-04,9.6219191400,9.6471074100,9.5043738800,9.5715426000
2023-07-05,9.5379582400,9.5715426000,9.4875817000,9.5211660600
2023-07-06,9.4875817000,9.5211660600,9.4120168900,9.4372051600
2023-07-07,9.4036208000,9.4623934300,9.3868286200,9.4036208000
2023-07-10,9.4456012500,9.4707895200,9.3784325300,9.4036208000
2023-07-11,9.4204129800,9.4539973400,9.3952247100,9.4120168900
2023-07-12,9.4288090700,9.5379582400,9.4204129800,9.4372051600
2023-07-13,9.5043738800,9.6303152300,9.4623934300,9.5967308700
2023-07-14,9.5967308700,9.6974839500,9.5715426000,9.6219191400
2023-07-17,9.5799386900,9.5799386900,9.4539973400,9.4959777900
2023-07-18,9.4791856100,9.5043738800,9.4204129800,9.4456012500
2023-07-19,9.4288090700,9.5043738800,9.4288090700,9.4959777900
2023-07-20,9.5127699700,9.6051269600,9.4791856100,9.5043738800
2023-07-21,9.4959777900,9.5631465100,9.4707895200,9.5211660600
2023-07-24,9.5127699700,9.5127699700,9.4372051600,9.4539973400
2023-07-25,9.6135230500,9.8486135700,9.6051269600,9.8402174800
2023-07-26,9.7814448500,9.8570096600,9.7058800400,9.7982370300
2023-07-27,9.8066331200,9.9661588300,9.7814448500,9.8654057500
2023-07-28,9.8150292100,10.3271907000,9.7982370300,10.2936063400
2023-07-31,10.3271907000,10.4951125000,10.2684180700,10.3439828800
2023-08-01,10.2936063400,10.3859633300,10.1844571700,10.2096454400
2023-08-02,10.1256845400,10.2768141600,10.0165353700,10.1004962700
2023-08-03,10.0669119100,10.3859633300,10.0333275500,10.3523789700
2023-08-04,10.4279437800,10.5203007700,10.2516258900,10.3271907000
2023-08-07,10.2516258900,10.2852102500,10.1760610800,10.2096454400
2023-08-08,10.1760610800,10.2516258900,10.0753080000,10.1592689000
2023-08-09,10.1256845400,10.2432298000,10.1172884500,10.2180415300
2023-08-10,10.2012493500,10.2516258900,10.1256845400,10.2096454400
2023-08-11,10.2180415300,10.3020024300,9.9829510100,9.9829510100
2023-08-14,9.8738018400,9.8905940200,9.7310683100,9.7982370300
2023-08-15,9.8150292100,9.9073862000,9.7394644000,9.8486135700
2023-08-16,9.7982370300,9.9493666500,9.7478604900,9.8486135700
2023-08-17,9.7982370300,9.8234253000,9.6219191400,9.7142761300
2023-08-18,9.7226722200,9.8570096600,9.6806917700,9.7058800400
2023-08-21,9.7058800400,9.7226722200,9.5043738800,9.5043738800
2023-08-22,9.5547504200,9.6135230500,9.4959777900,9.5463543300
2023-08-23,9.5295621500,9.5883347800,9.4372051600,9.4456012500
2023-08-24,9.4791856100,9.5043738800,9.2776794500,9.3448481700
2023-08-25,9.3196599000,9.5127699700,9.3028677200,9.4288090700
2023-08-28,9.9409705600,10.0165353700,9.6471074100,9.6722956800
2023-08-29,9.6303152300,9.6471074100,9.3448481700,9.4959777900
2023-08-30,9.4623934300,9.4623934300,9.3448481700,9.3448481700
2023-08-31,9.3532442600,9.4204129800,9.3364520800,9.3448481700
2023-09-01,9.3952247100,9.5379582400,9.3952247100,9.5043738800
2023-09-04,9.5295621500,9.7310683100,9.5127699700,9.7058800400
2023-09-05,9.6555035000,9.6638995900,9.5379582400,9.5631465100
2023-09-06,9.5127699700,9.6219191400,9.4875817000,9.5967308700
2023-09-07,9.5715426000,9.6051269600,9.5043738800,9.5127699700
2023-09-08,9.4707895200,9.5043738800,9.4288090700,9.4623934300
2023-09-11,9.4875817000,9.5715426000,9.4623934300,9.5211660600
2023-09-12,9.5295621500,9.5295621500,9.4456012500,9.4707895200
2023-09-13,9.4791856100,9.5043738800,9.4120168900,9.4456012500
2023-09-14,9.4707895200,9.5127699700,9.4456012500,9.4791856100
2023-09-15,9.5295621500,9.5715426000,9.4036208000,9.4204129800
2023-09-18,9.4204129800,9.4372051600,9.3532442600,9.4288090700
2023-09-19,9.4204129800,9.4288090700,9.3700364400,9.4120168900
2023-09-20,9.4036208000,9.4204129800,9.3616403500,9.3616403500
2023-09-21,9.3532442600,9.3532442600,9.2692833600,9.2776794500
2023-09-22,9.2608872700,9.4456012500,9.2608872700,9.4372051600
2023-09-25,9.4372051600,9.5043738800,9.3952247100,9.4204129800
2023-09-26,9.4204129800,9.4539973400,9.3532442600,9.3700364400
2023-09-27,9.3616403500,9.4204129800,9.3616403500,9.3784325300
2023-09-28,9.3952247100,9.4372051600,9.3868286200,9.4036208000
2023-10-09,9.3700364400,9.3784325300,9.2860755400,9.3280559900
2023-10-10,9.3952247100,9.4036208000,9.2524911800,9.2524911800
2023-10-11,9.3112638100,9.3112638100,9.2021146400,9.2189068200
2023-10-12,9.3280559900,9.3700364400,9.2692833600,9.3280559900
2023-10-13,9.2608872700,9.2944716300,9.1937185500,9.2356990000
2023-10-16,9.2356990000,9.2608872700,9.1937185500,9.2440950900
2023-10-17,9.2440950900,9.2776794500,9.2021146400,9.2524911800
2023-10-18,9.2273029100,9.2524911800,9.1601341900,9.1937185500
2023-10-19,9.1601341900,9.1685302800,8.8914593100,8.8998554000
2023-10-20,8.8578749500,8.9586280300,8.8242905900,8.8998554000
2023-10-23,8.8914593100,8.8998554000,8.7571218700,8.8158945000
2023-10-24,8.8494788600,8.9082514900,8.7655179600,8.8578749500
2023-10-25,8.8242905900,8.8494788600,8.6983492400,8.7151414200
2023-10-26,8.6563687900,8.7487257800,8.6479727000,8.7403296900
2023-10-27,8.7151414200,8.7991023200,8.6731609700,8.7739140500
2023-10-30,8.7319336000,8.7907062300,8.6899531500,8.7739140500
2023-10-31,8.7571218700,8.8074984100,8.7403296900,8.7823101400
2023-11-01,8.8578749500,8.8662710400,8.7739140500,8.7991023200
2023-11-02,8.8158945000,8.8998554000,8.7907062300,8.7991023200
2023-11-03,8.8074984100,8.8326866800,8.7571218700,8.7991023200
2023-11-06,8.8242905900,8.9754202100,8.8242905900,8.9754202100
2023-11-07,8.9502319400,8.9502319400,8.8830632200,8.8998554000
2023-11-08,8.8830632200,8.8998554000,8.7739140500,8.8158945000
2023-11-09,8.7823101400,8.8326866800,8.7571218700,8.8074984100
2023-11-10,8.7739140500,8.7907062300,8.6395766100,8.6479727000
2023-11-13,8.6563687900,8.6731609700,8.5808039800,8.6059922500
2023-11-14,8.5975961600,8.6731609700,8.5892000700,8.6227844300
2023-11-15,8.7067453300,8.7739140500,8.6815570600,8.7067453300
2023-11-16,8.7151414200,8.7235375100,8.5892000700,8.5975961600
2023-11-17,8.5808039800,8.6059922500,8.4968430800,8.5220313500
2023-11-20,8.5220313500,8.5808039800,8.4800509000,8.5556157100
2023-11-21,8.5892000700,8.6899531500,8.5808039800,8.6311805200
2023-11-22,8.6143883400,8.6563687900,8.5136352600,8.5304274400
2023-11-23,8.5220313500,8.5304274400,8.4548626300,8.5220313500
2023-11-24,8.4884469900,8.5052391700,8.4632587200,8.4800509000
2023-11-27,8.4716548100,8.4716548100,8.3709017300,8.4044860900
2023-11-28,8.3876939100,8.4128821800,8.3541095500,8.3541095500
2023-11-29,8.3541095500,8.3709017300,8.1442073000,8.1609994800
2023-11-30,8.1358112100,8.1693955700,8.0770385800,8.1274151200
2023-12-01,8.1022268500,8.1274151200,8.0434542200,8.1106229400
2023-12-04,8.1190190300,8.1274151200,8.0686424900,8.0854346700
2023-12-05,8.0686424900,8.0770385800,7.9510972300,7.9594933200
2023-12-06,7.9259089600,8.0350581300,7.8923246000,7.9762855000
2023-12-07,7.9678894100,7.9678894100,7.8755324200,7.9259089600
2023-12-08,7.9007206900,7.9343050500,7.8083637000,7.8083637000
2023-12-11,7.7411949800,7.8755324200,7.6656301700,7.8503441500
2023-12-12,7.8167597900,7.9762855000,7.8083637000,7.9091167800
2023-12-13,7.8755324200,7.8839285100,7.6824223500,7.6908184400
2023-12-14,7.7327988900,7.7915715200,7.6824223500,7.6824223500
2023-12-15,7.7244028000,7.8503441500,7.7160067100,7.7327988900
2023-12-18,7.7076106200,7.7579871600,7.6320458100,7.6656301700
2023-12-19,7.6572340800,7.6992145300,7.6152536300,7.6404419000
2023-12-20,7.6488379900,7.6824223500,7.5816692700,7.5816692700
2023-12-21,7.5648770900,7.7160067100,7.5480849100,7.6992145300
2023-12-22,7.7160067100,7.7915715200,7.6488379900,7.7244028000
2023-12-25,7.7076106200,7.7244028000,7.6740262600,7.7160067100
2023-12-26,7.7160067100,7.7244028000,7.6152536300,7.6404419000
2023-12-27,7.6404419000,7.6656301700,7.5732731800,7.6572340800
2023-12-28,7.6488379900,7.9510972300,7.6236497200,7.9343050500
2023-12-29,7.9091167800,7.9594933200,7.8503441500,7.8839285100
2024-01-02,7.8839285100,7.9091167800,7.7327988900,7.7327988900
2024-01-03,7.7160067100,7.7411949800,7.6824223500,7.7244028000
2024-01-04,7.7160067100,7.7160067100,7.6236497200,7.6488379900
2024-01-05,7.6404419000,7.9259089600,7.6152536300,7.7831754300
2024-01-08,7.7495910700,7.8083637000,7.6488379900,7.6824223500
2024-01-09,7.6908184400,7.7160067100,7.6320458100,7.7076106200
2024-01-10,7.6908184400,7.7160067100,7.6320458100,7.6320458100
2024-01-11,7.6236497200,7.7411949800,7.5816692700,7.6992145300
2024-01-12,7.6656301700,7.7831754300,7.6488379900,7.7160067100
2024-01-15,7.6908184400,7.7999676100,7.6656301700,7.7327988900
2024-01-16,7.7160067100,7.8503441500,7.6908184400,7.8419480600
2024-01-17,7.8335519700,7.8839285100,7.7495910700,7.7495910700
2024-01-18,7.7327988900,7.7579871600,7.5564810000,7.7244028000
2024-01-19,7.6908184400,7.7244028000,7.6404419000,7.6992145300
2024-01-22,7.6908184400,7.7747793400,7.5900653600,7.6404419000
2024-01-23,7.5984614500,7.7076106200,7.5228966400,7.6908184400
2024-01-24,7.7495910700,7.8419480600,7.6152536300,7.8335519700
2024-01-25,7.8335519700,8.0098698600,7.7831754300,7.9762855000
2024-01-26,7.9510972300,8.1190190300,7.9259089600,8.0770385800
2024-01-29,8.1358112100,8.2953369200,8.0434542200,8.1442073000
2024-01-30,8.0686424900,8.1442073000,7.9678894100,7.9762855000
2024-01-31,7.9427011400,8.0266620400,7.8755324200,7.9427011400
2024-02-01,7.9007206900,7.9594933200,7.8419480600,7.9007206900
2024-02-02,7.9091167800,7.9510972300,7.6152536300,7.7831754300
2024-02-05,7.7160067100,7.9175128700,7.6488379900,7.8755324200
2024-02-06,7.8083637000,8.1274151200,7.7999676100,8.1274151200
2024-02-07,8.0770385800,8.1190190300,7.9594933200,8.0686424900
2024-02-08,8.0434542200,8.1190190300,7.9930776800,8.1190190300
2024-02-19,8.1945838400,8.2365642900,8.1022268500,8.2365642900
2024-02-20,8.2197721100,8.2617525600,8.1693955700,8.2449603800
2024-02-21,8.2113760200,9.0677772000,8.2029799300,9.0677772000
2024-02-22,8.9418358500,9.1601341900,8.9166475800,9.1517381000
2024-02-23,9.1349459200,9.4372051600,9.1013615600,9.1097576500
2024-02-26,9.0509850200,9.1349459200,8.8158945000,8.8410827700
2024-02-27,8.8074984100,8.8998554000,8.7823101400,8.8158945000
2024-02-28,8.8242905900,8.9838163000,8.7319336000,8.8074984100
2024-02-29,8.7487257800,8.8914593100,8.7403296900,8.8914593100
2024-03-01,8.8914593100,8.8998554000,8.7571218700,8.8074984100
2024-03-04,8.7739140500,8.8158945000,8.6647648800,8.6731609700
2024-03-05,8.6479727000,8.7907062300,8.6143883400,8.7571218700
2024-03-06,8.7319336000,8.7739140500,8.6731609700,8.6731609700
2024-03-07,8.6731609700,8.9334397600,8.6731609700,8.7151414200
2024-03-08,8.6899531500,8.7655179600,8.6479727000,8.7151414200
2024-03-11,8.7151414200,8.7907062300,8.6815570600,8.7907062300
2024-03-12,8.7991023200,8.8914593100,8.7403296900,8.8662710400
2024-03-13,8.8410827700,8.8578749500,8.6479727000,8.6731609700
2024-03-14,8.6479727000,8.7151414200,8.5640118000,8.5892000700
2024-03-15,8.8578749500,9.0257967500,8.8158945000,8.8998554000
2024-03-18,8.8662710400,8.9082514900,8.8074984100,8.8494788600
2024-03-19,8.8410827700,8.8494788600,8.7235375100,8.7319336000
2024-03-20,8.7151414200,8.7907062300,8.7067453300,8.7739140500
2024-03-21,8.7739140500,8.8326866800,8.7487257800,8.7907062300
2024-03-22,8.7739140500,8.7739140500,8.6563687900,8.6983492400
2024-03-25,8.6899531500,8.8074984100,8.6647648800,8.7319336000
2024-03-26,8.7739140500,8.9502319400,8.7487257800,8.8998554000
2024-03-27,8.8662710400,8.9250436700,8.8242905900,8.8410827700
2024-03-28,8.8242905900,8.8746671300,8.7151414200,8.8074984100
2024-03-29,8.7739140500,8.8746671300,8.7571218700,8.8326866800
2024-04-01,8.8326866800,8.9418358500,8.8242905900,8.9334397600
2024-04-02,8.9250436700,8.9670241200,8.8410827700,8.8578749500
2024-04-03,8.8410827700,8.8578749500,8.7487257800,8.7823101400
2024-04-08,8.7487257800,8.8074984100,8.7067453300,8.7571218700
2024-04-09,8.7571218700,8.7907062300,8.6983492400,8.7319336000
2024-04-10,8.7151414200,8.7403296900,8.6227844300,8.6311805200
2024-04-11,8.5975961600,8.6395766100,8.4968430800,8.6059922500
2024-04-12,8.5808039800,8.6227844300,8.4296743600,8.4464665400
2024-04-15,8.4548626300,8.6647648800,8.4464665400,8.6395766100
2024-04-16,8.6311805200,8.7235375100,8.5808039800,8.6311805200
2024-04-17,8.6143883400,8.9250436700,8.5724078900,8.9166475800
2024-04-18,8.8830632200,9.2608872700,8.8662710400,9.0677772000
2024-04-19,8.9922123900,9.0845693800,8.9502319400,8.9754202100
2024-04-22,8.9334397600,9.0761732900,8.7739140500,8.8158945000
2024-04-23,8.8242905900,8.9418358500,8.7823101400,8.8494788600
2024-04-24,8.8326866800,8.8746671300,8.7823101400,8.8410827700
2024-04-25,8.8158945000,8.9166475800,8.7991023200,8.9082514900
2024-04-26,8.8914593100,8.9586280300,8.7991023200,8.8998554000
2024-04-29,8.8662710400,9.1517381000,8.8326866800,9.0761732900
2024-04-30,9.0677772000,9.1349459200,9.0090045700,9.0593811100
2024-05-06,9.2021146400,9.3280559900,9.1013615600,9.1433420100
2024-05-07,9.1265498300,9.1433420100,9.0341928400,9.1349459200
2024-05-08,9.1013615600,9.1349459200,8.9922123900,9.0090045700
2024-05-09,8.9922123900,9.0845693800,8.9922123900,9.0341928400
2024-05-10,9.0425889300,9.2021146400,9.0341928400,9.1853224600
2024-05-13,9.1517381000,9.2440950900,9.0761732900,9.2105107300
2024-05-14,9.2356990000,9.2860755400,9.1349459200,9.1601341900
2024-05-15,9.1517381000,9.1685302800,9.0761732900,9.0929654700
2024-05-16,9.1097576500,9.4120168900,9.0929654700,9.3784325300
2024-05-17,9.3868286200,9.5883347800,9.3448481700,9.5883347800
2024-05-20,9.5967308700,9.6806917700,9.4959777900,9.5547504200
2024-05-21,9.5043738800,9.7562565800,9.4959777900,9.6974839500
2024-05-22,9.7058800400,9.8570096600,9.6219191400,9.7058800400
2024-05-23,9.6806917700,9.7310683100,9.5463543300,9.5715426000
2024-05-24,9.5463543300,9.6471074100,9.4875817000,9.4959777900
2024-05-27,9.4959777900,9.6806917700,9.4959777900,9.6638995900
2024-05-28,9.6555035000,9.7226722200,9.5379582400,9.5715426000
2024-05-29,9.5547504200,9.6135230500,9.4288090700,9.4539973400
2024-05-30,9.4372051600,9.5211660600,9.2860755400,9.3364520800
2024-05-31,9.3532442600,9.3952247100,9.3280559900,9.3280559900
2024-06-03,9.3364520800,9.3448481700,9.1601341900,9.2189068200
2024-06-04,9.1937185500,9.2776794500,9.1601341900,9.2524911800
2024-06-05,9.2692833600,9.2944716300,9.1265498300,9.1265498300
2024-06-06,9.1517381000,9.2189068200,9.1349459200,9.1517381000
2024-06-07,9.1685302800,9.2440950900,9.1433420100,9.2273029100
2024-06-11,9.2189068200,9.2524911800,9.0593811100,9.1265498300
2024-06-12,9.1097576500,9.1601341900,9.0509850200,9.1349459200
2024-06-13,9.1433420100,9.1769263700,9.0677772000,9.0677772000
2024-06-14,9.1307471500,9.2027136300,8.9868141900,9.1577345800
2024-06-17,9.1127555300,9.1397429600,9.0677764800,9.0857681000
2024-06-18,9.0947639100,9.1397429600,9.0317932400,9.0677764800
2024-06-19,9.0857681000,9.1847220100,9.0677764800,9.1307471500
2024-06-20,9.1397429600,9.1487387700,9.0407890500,9.0407890500
2024-06-21,9.0407890500,9.0767722900,8.9508309500,8.9958100000
2024-06-24,8.9688225700,9.0587806700,8.8878602800,8.9778183800
2024-06-25,8.9868141900,9.1127555300,8.9778183800,9.0677764800
2024-06-26,9.0497848600,9.1127555300,9.0138016200,9.0677764800
2024-06-27,9.0497848600,9.1847220100,8.9958100000,9.1127555300
2024-06-28,9.0857681000,9.2297010600,9.0767722900,9.1307471500
2024-07-01,9.0767722900,9.3106633500,9.0317932400,9.3106633500
2024-07-02,9.2656843000,9.4276088800,9.2476926800,9.3556424000
2024-07-03,9.3556424000,9.3826298300,9.2566884900,9.2746801100
2024-07-04,9.2656843000,9.3376507800,9.2207052500,9.2297010600
2024-07-05,9.2297010600,9.2566884900,8.9238435200,8.9688225700
2024-07-08,8.9418351400,9.0138016200,8.8608728500,8.9328393300
2024-07-09,8.9418351400,9.0857681000,8.9148477100,9.0587806700
2024-07-10,9.0587806700,9.1757262000,9.0407890500,9.1217513400
2024-07-11,9.1847220100,9.2027136300,9.0587806700,9.1127555300
2024-07-12,9.1037597200,9.2746801100,9.1037597200,9.2746801100
2024-07-15,9.2746801100,9.3106633500,9.2297010600,9.2926717300
2024-07-16,9.2926717300,9.3286549700,9.2117094400,9.2656843000
2024-07-17,9.2656843000,9.3736340200,9.2476926800,9.3556424000
2024-07-18,9.3376507800,9.3826298300,9.2656843000,9.3646382100
2024-07-19,9.3376507800,9.3736340200,9.2566884900,9.3286549700
2024-07-22,9.3196591600,9.3376507800,9.1667303900,9.2027136300
2024-07-23,9.2207052500,9.2926717300,9.1397429600,9.1577345800
2024-07-24,9.1577345800,9.2117094400,9.1037597200,9.1127555300
2024-07-25,9.1037597200,9.1307471500,8.9958100000,9.0767722900
2024-07-26,9.0857681000,9.1037597200,8.9688225700,9.0227974300
